State,bs1,bs2,Location Code,Location
29,555,05439,597900,Kasabanandgad
29,555,05439,597901,Khairwad
29,555,05439,597902,Hadalaga
29,555,05439,597903,Deminkop
29,555,05439,597904,Avarolli
29,555,05439,597905,Banki-Basarikatti
29,555,05439,597906,Bekwad
29,555,05439,597907,Kadatanbagewadi
29,555,05439,597908,Hire-Angrolli
29,555,05439,597909,Tolagi
29,555,05439,597910,Itagi
29,555,05439,597911,Bogur
29,555,05439,597912,Gandigwad
29,555,05439,597913,Holda
29,555,05439,597914,Kelil
29,555,05439,597915,Mendil
29,555,05439,597916,Degaon
29,555,05439,597917,Gavali
29,555,05439,597918,Pastoli
29,555,05439,597919,Kongale
29,555,05439,597920,Jamagaon
29,555,05439,597921,Hemmadaga
29,555,05439,597922,Abanali
29,555,05439,597923,Nerase
29,555,05439,597924,Manturga
29,555,05439,597925,Teregali
29,555,05439,597926,Shiroli
29,555,05439,597927,Dongargaon
29,555,05439,597928,Warkhadpatye
29,555,05439,597929,Akrali
29,555,05439,597930,Mohiset
29,555,05439,597931,Kirawale (K.G.)
29,555,05439,597932,Ambewadi
29,555,05439,597933,Sangargali
29,555,05439,597934,Tivoli
29,555,05439,597935,Haruri
29,555,05439,597936,Shedegali
29,555,05439,597937,Honakal
29,555,05439,597938,Gangawali
29,555,05439,597939,Savargali
29,555,05439,597940,Shindholli
29,555,05439,597941,Dhokegali
29,555,05439,597942,Manikwadi
29,555,05439,597943,Gunji
29,555,05439,597944,Kamatage
29,555,05439,597945,Watre
29,555,05439,597946,Ghose (K.H.)
29,555,05439,597947,Diggegali
29,555,05439,597948,Jatage
29,555,05439,597949,Bhalake (K.H.)
29,555,05439,597950,Bhalake(B.K)
29,555,05439,597951,Shimpewadi
29,555,05439,597952,Karanjal
29,555,05439,597953,Padalwadi
29,555,05439,597954,Halasal
29,555,05439,597955,Anagadi
29,555,05439,597956,Kapoli (K.G.)
29,555,05439,597957,Ghose (B.K.)
29,555,05439,597958,Potoli
29,555,05439,597959,Machali
29,555,05439,597960,Satanali
29,555,05439,597961,Manjarpai (K.G.)
29,555,05439,597962,Mundwad-Pimpale
29,555,05439,597963,Gharli
29,555,05439,597964,Chinchewadi
29,555,05439,597965,Kodagai
29,555,05439,597966,Shivathan
29,555,05439,597967,Shindholi (K.H.)
29,555,05439,597968,Shindholli (B.K.)
29,555,05439,597969,Bhatewadi
29,555,05439,597970,Malwad
29,555,05439,597971,Ghotagali
29,555,05439,597972,Devarai
29,555,05439,597973,Tarawad
29,555,05439,597974,Suwatawadi
29,555,05439,597975,Kumbarda
29,555,05439,597976,Bamanakop
29,555,05439,597977,Jambegali
29,555,05439,597978,Bastawad
29,555,05439,597979,Sulegali
29,555,05439,597980,Nagaragali
29,555,05439,597981,Bijagarni
29,555,05439,597982,Halashi
29,555,05439,597983,Mendegali
29,555,05439,597984,Halaga
29,555,05439,597985,Merada
29,555,05439,597986,Karajagi
29,555,05439,597987,Kirhalashi
29,555,05439,597988,Hattarwad
29,555,05439,597989,Gundapi
29,555,05439,597990,Sagare
29,555,05439,597991,Nanjankodal
29,555,05439,597992,Doddebail
29,555,05439,597993,Junjwad (K.G.)
29,555,05439,597994,Bidi
29,555,05439,597995,Hindalagi
29,555,05439,597996,Chick-Angrolli
29,555,05439,597997,Hulikottal
29,555,05439,597998,Handur
29,555,05439,597999,Kasamalagi
29,555,05439,598000,Mangenkop-Alias Ghosenatti
29,555,05439,598001,Adi
29,555,05439,598002,Golihalli
29,555,05439,598003,Chankebail
29,555,05439,598004,Gastoli
29,555,05439,598005,Bhuranaki
29,555,05439,598006,Maskenahatti
29,555,05439,598007,Balagund
29,555,05439,598008,Tavargatti
29,555,05439,598009,Bhistenatti
29,555,05439,598010,Godholi
29,555,05439,598011,Chunchwad
29,555,05439,598012,Karikatti
29,555,05439,598013,Kukenatti Alias (Ramapur)
29,555,05439,598014,Kerwad (Gundyanati)
29,555,05439,598015,Surapur
29,555,05439,598016,Kakkeri
29,555,05439,598017,Linganmath
29,555,05439,598018,Gundolli
29,555,05439,598019,Godageri
29,555,05439,598020,Pur
29,555,05439,598021,Mouje Nandgad (CT)
29,555,05439,598022,Londa (CT)
29,555,05439,803035,Khanapur (TP)
29,555,05440,000000,Sampgaon
29,555,05440,598023,Deshanur
29,555,05440,598024,Mohare
29,555,05440,598025,Nesargi
29,555,05440,598026,Koldur
29,555,05440,598027,Mallapur Kariyat Nesargi
29,555,05440,598028,Ujjanatti
29,555,05440,598029,Hanabar Hatti
29,555,05440,598030,Gajaminhal
29,555,05440,598031,Hoskoti
29,555,05440,598032,Mastamaradi
29,555,05440,598033,Sunakumpi
29,555,05440,598034,Vannur
29,555,05440,598035,Mekalmaradi
29,555,05440,598036,Kalkuppi
29,555,05440,598037,Somanatti
29,555,05440,598038,Madanbhavi
29,555,05440,598039,Mattikoppa
29,555,05440,598040,Hogarti
29,555,05440,598041,Hanamana Hatti
29,555,05440,598042,Sutagatti
29,555,05440,598043,Bairanatti
29,555,05440,598044,Yaraguddi
29,555,05440,598045,Lakkundi
29,555,05440,598046,Muraki Bhavi
29,555,05440,598047,Nagnur
29,555,05440,598048,Bhavihal
29,555,05440,598049,Yaragoppa
29,555,05440,598050,Jakkanaikanakoppa
29,555,05440,598051,Hannikeri
29,555,05440,598052,Hiremele
29,555,05440,598053,Marikatti
29,555,05440,598054,Ganikoppa
29,555,05440,598055,Shigihalli Kariyat Sampagaon
29,555,05440,598056,Pularkoppa
29,555,05440,598057,Navalgatti
29,555,05440,598058,Giriyal Kariyat Bagewadi
29,555,05440,598059,Benachinamardi
29,555,05440,598060,Chick-Bagewadi
29,555,05440,598061,Tigadi
29,555,05440,598062,Gaddikurvinkoppa
29,555,05440,598063,Mardinagalapur
29,555,05440,598064,Kallur
29,555,05440,598065,Holihosur
29,555,05440,598066,Kuragund
29,555,05440,598067,Pattihal Kariyat Sampagaon
29,555,05440,598068,Sampagaon (Bailhongal)
29,555,05440,598069,Yaradal
29,555,05440,598070,Neginhal
29,555,05440,598071,Kesarkoppa
29,555,05440,598072,Amarapur
29,555,05440,598073,M.K.Hubli
29,555,05440,598074,Veerapur
29,555,05440,598075,Marganakoppa
29,555,05440,598076,Dastikoppa
29,555,05440,598077,Devarashigihalli
29,555,05440,598078,Kadrolli
29,555,05440,598079,Hunshikatti
29,555,05440,598080,Turamari
29,555,05440,598081,Kadatnal
29,555,05440,598082,Kulamanatti
29,555,05440,598083,Savatagi
29,555,05440,598084,Khodanapur
29,555,05440,598085,Kalabhavi
29,555,05440,598086,Kotabagi
29,555,05440,598087,Hulikatti Kariyat Ambadagatti
29,555,05440,598088,Honnidibba
29,555,05440,598089,Ambadagatti
29,555,05440,598090,Tegur
29,555,05440,598091,Tigadolli
29,555,05440,598092,Bachanakeri
29,555,05440,598093,Ugarkhod
29,555,05440,598094,Dematti
29,555,05440,598095,Chikkanadihalli
29,555,05440,598096,Hirenandihalli
29,555,05440,598097,Jamalur
29,555,05440,598098,Metyal
29,555,05440,598099,Awaradi
29,555,05440,598100,Mallapur Kariyat Ambadagatti
29,555,05440,598101,Bassapur
29,555,05440,598102,Shigihalli Kariyat Ambadagatti
29,555,05440,598103,Timmapur
29,555,05440,598104,Basarkhod
29,555,05440,598105,Degulhalli
29,555,05440,598106,Bailur
29,555,05440,598107,Degaon
29,555,05440,598108,Giriyal-Kariyat
29,555,05440,598109,Channapur
29,555,05440,598110,Kittur
29,555,05440,598111,Yettinkeri
29,555,05440,598112,Nichanaki
29,555,05440,598113,Shivanur
29,555,05440,598114,Marigeri
29,555,05440,598115,Dombarkoppa
29,555,05440,598116,Honnapur
29,555,05440,598117,Kulavalli
29,555,05440,598118,Katri Daddi
29,555,05440,598119,Sanikoppa
29,555,05440,598120,Chivatagundi
29,555,05440,598121,Bailwad
29,555,05440,598122,Bailhongal (Rural)
29,555,05440,598123,Devalapur
29,555,05440,598124,Amatur
29,555,05440,598125,Anigol
29,555,05440,598126,Korvikoppa
29,555,05440,598127,Wakkund
29,555,05440,598128,Chikkmulakur
29,555,05440,598129,Hiremulakur
29,555,05440,598130,Bevinkoppa
29,555,05440,598131,Holinagalapur
29,555,05440,598132,Gudadur
29,555,05440,598133,Sangolli
29,555,05440,598134,Garjur
29,555,05440,598135,Kenganoor
29,555,05440,598136,Jalikoppa
29,555,05440,598137,Arawalli
29,555,05440,598138,Lingadahalli
29,555,05440,598139,Budihal
29,555,05440,598140,Mugabasav
29,555,05440,598141,Udikeri
29,555,05440,598142,Belawadi
29,555,05440,598143,Pattihal K.B.
29,555,05440,598144,Siddasamudra
29,555,05440,598145,Hirebellikatti
29,555,05440,598146,Turakarshigihalli
29,555,05440,598147,Kadasagatti
29,555,05440,598148,Bidaragaddi
29,555,05440,598149,Budrakatti
29,555,05440,598150,Govanakoppa
29,555,05440,598151,Chikkabellikatti
29,555,05440,598152,Gudikatti
29,555,05440,598153,Dodawad
29,555,05440,598154,Nanagundikoppa
29,555,05440,803036,Bail Hongal (TMC)
29,555,05441,000000,Parasgad
29,555,05441,598155,Akkisagar
29,555,05441,598156,Dasanal
29,555,05441,598157,Mellikeri
29,555,05441,598158,Mugalihal
29,555,05441,598159,Govanakoppa K.S.
29,555,05441,598160,Tavalageri
29,555,05441,598161,Kurabagatti
29,555,05441,598162,Kodliwad
29,555,05441,598163,Itnal
29,555,05441,598164,Korakoppa
29,555,05441,598165,Sattigeri
29,555,05441,598166,Gudamakeri
29,555,05441,598167,Yaraganavi
29,555,05441,598168,Madamageri
29,555,05441,598169,Kotur
29,555,05441,598170,Shivapur
29,555,05441,598171,Goraguddi
29,555,05441,598172,Kadabi
29,555,05441,598173,Bolakadabi
29,555,05441,598174,Yarazarvi
29,555,05441,598175,Budigoppa
29,555,05441,598176,Yaragatti
29,555,05441,598177,Soppadla
29,555,05441,598178,Rainapur
29,555,05441,598179,Aladakatti K.M
29,555,05441,598180,Nugganatti
29,555,05441,598181,Tallur
29,555,05441,598182,Somapur
29,555,05441,598183,Jalikatti
29,555,05441,598184,Jeevapur
29,555,05441,598185,Shrirangapur
29,555,05441,598186,Benakatti
29,555,05441,598187,Madlur
29,555,05441,598188,Mabanur
29,555,05441,598189,Chikkabudanur
29,555,05441,598190,Kutaranatti
29,555,05441,598191,Hirebudanur
29,555,05441,598192,Malagali
29,555,05441,598193,Tadasalur
29,555,05441,598194,Gundlur
29,555,05441,598195,Chachadi
29,555,05441,598196,Gontamar
29,555,05441,598197,Mutawad
29,555,05441,598198,Inchal
29,555,05441,598199,Harugoppa
29,555,05441,598200,Basargi [K.M.]
29,555,05441,598201,Halaki
29,555,05441,598202,Mahantheshnagar
29,555,05441,598203,Jangamabudagatti
29,555,05441,598204,Shivanagar
29,555,05441,598205,Murgod
29,555,05441,598206,Girinagar
29,555,05441,598207,Rudrapur
29,555,05441,598208,Karimani
29,555,05441,598209,Dundanakoppa
29,555,05441,598210,Hirekoppa K.M.
29,555,05441,598211,Marakumbi
29,555,05441,598212,Chikkoppa K.M.
29,555,05441,598213,Hosur
29,555,05441,598214,Sogal
29,555,05441,598215,Kagihal
29,555,05441,598216,Mallur
29,555,05441,598217,Matolli
29,555,05441,598218,Ingalagi
29,555,05441,598219,Yenagi
29,555,05441,598220,Sutagatti
29,555,05441,598221,Hittanagi
29,555,05441,598222,Govanakoppa K.Y.
29,555,05441,598223,Bommagadikoppa
29,555,05441,598224,Chakrageri
29,555,05441,598225,Karlakatti
29,555,05441,598226,Venkateshnagar
29,555,05441,598227,Aladakatti K.Y
29,555,05441,598228,Dhupdal
29,555,05441,598229,Yakkundi
29,555,05441,598230,Badli
29,555,05441,598231,Katral
29,555,05441,598232,Ganiyal
29,555,05441,598233,Nadavinahalli
29,555,05441,598234,Kenchalarkop
29,555,05441,598235,Gurlhosur
29,555,05441,598236,Shingarkop
29,555,05441,598237,Mugali
29,555,05441,598238,Asundi
29,555,05441,598239,Karikatti
29,555,05441,598240,Kencharamanahal
29,555,05441,598241,Yadahalli
29,555,05441,598242,Sangreshkoppa
29,555,05441,598243,Chikkulligeri
29,555,05441,598244,Inamhongal
29,555,05441,598245,Hireulligeri
29,555,05441,598246,Saundatti (Rural)
29,555,05441,598247,Yadravi
29,555,05441,598248,Betasur
29,555,05441,598249,Ugaragol
29,555,05441,598250,Harlapur
29,555,05441,598251,Dugabal
29,555,05441,598252,Hirekumbi
29,555,05441,598253,Renukanagar
29,555,05441,598254,Dhaderkoppa
29,555,05441,598255,Hanchinal
29,555,05441,598256,Manolli
29,555,05441,598257,Teggihal
29,555,05441,598258,Jakabal
29,555,05441,598259,Kitadal
29,555,05441,598260,Artagall
29,555,05441,598261,Basaragi Inam
29,555,05441,598262,Taredakoppa
29,555,05441,598263,Bhandara Halli
29,555,05441,598264,Hallur
29,555,05441,598265,Hirur
29,555,05441,598266,Shindhogi
29,555,05441,598267,Vatnal
29,555,05441,598268,Goravanakolla
29,555,05441,598269,Kadihalli
29,555,05441,598270,Kuravinakoppa  
29,555,05441,598271,Ramanagar
29,555,05441,598272,Katamalli
29,555,05441,598273,Yakkeri
29,555,05441,598274,Gorabal
29,555,05441,598275,Basidoni
29,555,05441,598276,Shirasangi
29,555,05441,598277,Kallapur
29,555,05441,598278,Govanakoppa Inam
29,555,05441,598279,Haralakatti
29,555,05441,598280,Manikatti
29,555,05441,598281,Hoolikatti
29,555,05441,598282,Hooli
29,555,05441,598283,Chikkumbi
29,555,05441,598284,Chulaki
29,555,05441,598285,Kagadal
29,555,05441,598286,Achamatti
29,555,05441,803037,Saundatti-Yellamma (TMC)
29,555,05442,000000,Ramdurg
29,555,05442,598287,Hulkund
29,555,05442,598288,Kunnal
29,555,05442,598289,Budnikhurd
29,555,05442,598290,Kamakeri
29,555,05442,598291,Guttigoli
29,555,05442,598292,Hosakoti
29,555,05442,598293,Tondikatti
29,555,05442,598294,Chippalkatti
29,555,05442,598295,Bhagojikoppa
29,555,05442,598296,Hirekoppa K.S.
29,555,05442,598297,Chikkoppa K.S.
29,555,05442,598298,Murakatnal
29,555,05442,598299,K.Chandargi
29,555,05442,598300,Gudagoppa
29,555,05442,598301,M.Chandargi
29,555,05442,598302,Kamanakoppa
29,555,05442,598303,Bijaguppi
29,555,05442,598304,Channatti
29,555,05442,598305,Gudakatti
29,555,05442,598306,Kadampur
29,555,05442,598307,Boodanur
29,555,05442,598308,Kullur
29,555,05442,598309,Panchagaon
29,555,05442,598310,Beedaki
29,555,05442,598311,Venktapur
29,555,05442,598312,Shivanakote
29,555,05442,598313,Udapudi
29,555,05442,598314,Gudagumnal
29,555,05442,598315,Rokkadakatti
29,555,05442,598316,Dadibhavi Salapur 
29,555,05442,598317,Naganur
29,555,05442,598318,Somapur
29,555,05442,598319,Batakurki
29,555,05442,598320,Nandihal
29,555,05442,598321,Timmapur S.A.
29,555,05442,598322,Chennapur
29,555,05442,598323,Shirasapur
29,555,05442,598324,Chetan Nagar
29,555,05442,598325,Soppadla
29,555,05442,598326,Aneguddi
29,555,05442,598327,Hanamapur S.U.
29,555,05442,598328,Umatar
29,555,05442,598329,Karadigudda
29,555,05442,598330,M.Timmapur
29,555,05442,598331,M.Khanapur
29,555,05442,598332,M.Kallapur
29,555,05442,598333,Krishnanagar
29,555,05442,598334,Kalamad
29,555,05442,598335,Mudenur
29,555,05442,598336,Halagatti
29,555,05442,598337,Mudakavi
29,555,05442,598338,Idagal
29,555,05442,598339,Lingadal
29,555,05442,598340,Hiremulangi
29,555,05442,598341,Chikkamulangi
29,555,05442,598342,Hosakeri
29,555,05442,598343,Bennur
29,555,05442,598344,Chiktadashi
29,555,05442,598345,Hiretadashi
29,555,05442,598346,Kesaragoppa
29,555,05442,598347,Totagatti
29,555,05442,598348,Sidnal
29,555,05442,598349,Godachi
29,555,05442,598350,Narasapur
29,555,05442,598351,Bannur
29,555,05442,598352,Sarakote Devapur
29,555,05442,598353,Venkateshwarnagar
29,555,05442,598354,Obalapur
29,555,05442,598355,Gokulnagar
29,555,05442,598356,Durganagar
29,555,05442,598357,Aribenchi
29,555,05442,598358,Kankanwadi
29,555,05442,598359,Sunnal
29,555,05442,598360,Chilamur
29,555,05442,598361,Katakol
29,555,05442,598362,Toranagatti
29,555,05442,598363,Ujjinakoppa
29,555,05442,598364,Padamandi
29,555,05442,598365,Chunchanur
29,555,05442,598366,Hanama Sagar
29,555,05442,598367,Khanapeth
29,555,05442,598368,Gonaganur
29,555,05442,598369,Bochabal
29,555,05442,598370,Mallapur
29,555,05442,598371,Maganur
29,555,05442,598372,K.Junipeth
29,555,05442,598373,Halolli
29,555,05442,598374,Ramapur
29,555,05442,598375,Haletoragal
29,555,05442,598376,Turanur (Part)
29,555,05442,598376,Turanur (OG) (Part) 
29,555,05442,598377,Kilabanur (OG) (Part) 
29,555,05442,598377,Kilabanur (Part)
29,555,05442,598378,Rankalkoppa
29,555,05442,598379,Dodamangadi
29,555,05442,598380,Chinchakhandi
29,555,05442,598381,Ghatakanur
29,555,05442,598382,Kolachi
29,555,05442,598383,Huligoppa
29,555,05442,598384,Gonnagar
29,555,05442,598385,Sureban
29,555,05442,598386,Maradagi
29,555,05442,598387,Hampiholi
29,555,05442,598388,Manihal
29,555,05442,598389,Jalikatti
29,555,05442,598390,Lakhanayakanakoppa
29,555,05442,598391,Kallur
29,555,05442,598392,Mullur
29,555,05442,598393,Mudenkoppa
29,555,05442,598394,Kadlikoppa
29,555,05442,598395,Kittur
29,555,05442,598396,Revadikoppa
29,555,05442,598397,Shivapeth
29,555,05442,598398,Awaradi
29,555,05442,598399,Sangal
29,555,05442,598400,Chikkoppa S.K.
29,555,05442,598401,Kalhal
29,555,05442,803038,Ramdurg (TMC + OG)
29,555,05442,803038,Ramdurg (TMC)
29,556,00000,000000,Bagalkot 
29,556,05443,000000,Jamkhandi
29,556,05443,598402,Kalhatti
29,556,05443,598403,Terdal (Rural)
29,556,05443,598404,Tamadaddi
29,556,05443,598405,Halingali
29,556,05443,598406,Madanamatti
29,556,05443,598407,Asangi
29,556,05443,598408,Kulhalli
29,556,05443,598409,Hipparagi
29,556,05443,598410,Madarkhandi
29,556,05443,598411,Bandigani
29,556,05443,598412,Yallatti
29,556,05443,598413,Jagadal
29,556,05443,598414,Banhatti (Rural)
29,556,05443,598415,Hosur
29,556,05443,598416,Rabkavi (Rural)
29,556,05443,598417,Hangandi
29,556,05443,598418,Sasalatti 
29,556,05443,598419,Kaltippi
29,556,05443,598420,Golbhavi
29,556,05443,598421,Yaragatti
29,556,05443,598422,Chimmad
29,556,05443,598423,Navalgi
29,556,05443,598424,Kalhalli
29,556,05443,598425,Shiraguppi
29,556,05443,598426,Maigur
29,556,05443,598427,Muttur
29,556,05443,598428,Kankanawadi
29,556,05443,598429,Albal
29,556,05443,598430,Hanchinal
29,556,05443,598431,Kadakol
29,556,05443,598432,Sanal
29,556,05443,598433,Alagur
29,556,05443,598434,Kunchanur
29,556,05443,598435,Kumbarhal
29,556,05443,598436,Jamkhandi (Rural)
29,556,05443,598437,Kadapatti
29,556,05443,598438,Hunnur
29,556,05443,598439,Ramateerth
29,556,05443,598440,Jakanur
29,556,05443,598441,Chingundi
29,556,05443,598442,Linganur
29,556,05443,598443,Hunashikatti
29,556,05443,598444,Hulyal
29,556,05443,598445,Siddapur
29,556,05443,598446,Mareguddi
29,556,05443,598447,Konnur
29,556,05443,598448,Gani
29,556,05443,598449,Budni
29,556,05443,598450,Tungal
29,556,05443,598451,Kuragod
29,556,05443,598452,Kajibilgi
29,556,05443,598453,Gothe
29,556,05443,598454,Kalbilagi
29,556,05443,598455,Gadyal
29,556,05443,598456,Kannolli
29,556,05443,598457,Savalagi
29,556,05443,598458,Tubachi
29,556,05443,598459,Shurpali
29,556,05443,598460,Jambagi.(K.D.)
29,556,05443,598461,Jambagi.(B.K.)
29,556,05443,598462,Takkod
29,556,05443,598463,Takkalaki
29,556,05443,598464,Adihudi
29,556,05443,598465,Todalbagi
29,556,05443,598466,Hirepadasalgi
29,556,05443,598467,Naganur
29,556,05443,598468,Chikkalaki
29,556,05443,598469,Chikkapadasalgi
29,556,05443,598470,Kavatagi
29,556,05443,598471,Janawad
29,556,05443,598472,Bidari
29,556,05443,803040,Terdal (TMC)
29,556,05443,803041,Jamkhandi (CMC)
29,556,05443,803042,Rabkavi Banhatti (CMC)
29,556,05444,000000,Bilgi
29,556,05444,598473,Amalzari
29,556,05444,598474,Galagali
29,556,05444,598475,Rabkavi
29,556,05444,598476,Chowdapur
29,556,05444,598477,Chickhanchinal
29,556,05444,598478,Kolur
29,556,05444,598479,Mundaganur
29,556,05444,598480,Yadahalli
29,556,05444,598481,Gulbal
29,556,05444,598482,Budihal(S.G.)
29,556,05444,598483,Bisnal
29,556,05444,598484,Shaktinagar
29,556,05444,598485,Shivanagar
29,556,05444,598486,Ramapratappa Nagar
29,556,05444,598487,Nagaral
29,556,05444,598488,Siddapur
29,556,05444,598489,Teggi
29,556,05444,598490,Badgi
29,556,05444,598491,Girgaon
29,556,05444,598492,Gudadinni
29,556,05444,598493,Hanchinal(Inam)
29,556,05444,598494,Ballur
29,556,05444,598495,Kontikal
29,556,05444,598496,Sonna
29,556,05444,598497,Dhawaleshwar
29,556,05444,598498,Garadadinni
29,556,05444,598499,Bilgi (Rural)
29,556,05444,598500,Korti
29,556,05444,598501,Govinadinni
29,556,05444,598502,Badagandi
29,556,05444,598503,Takkalki
29,556,05444,598504,Rolli
29,556,05444,598505,Gundanapalli
29,556,05444,598506,Heggur
29,556,05444,598507,Lingapur.S.R
29,556,05444,598508,Godihal
29,556,05444,598509,Chinvalkoppa
29,556,05444,598510,Algundi
29,556,05444,598511,Koppa(S.K)
29,556,05444,598512,Katarki
29,556,05444,598513,Lingapur(S.K)
29,556,05444,598514,Shiraguppi
29,556,05444,598515,Arakeri
29,556,05444,598516,Durgapura
29,556,05444,598517,Janamatti
29,556,05444,598518,Sunaga 
29,556,05444,598519,Mannikeri
29,556,05444,598520,Girisagar
29,556,05444,598521,Muttaladinni
29,556,05444,598522,Koppa S.R
29,556,05444,598523,Hadarihal
29,556,05444,598524,Beerkabbi
29,556,05444,598525,Kamadal
29,556,05444,598526,Mangur
29,556,05444,598527,Chicksangam
29,556,05444,598528,Kandagal
29,556,05444,598529,Honnihal
29,556,05444,598530,Badardinni
29,556,05444,598531,Yettinatti
29,556,05444,598532,Herkal
29,556,05444,598533,Tolamatti
29,556,05444,598534,Tummarmatti
29,556,05444,598535,Dattapura
29,556,05444,598536,Venkatapura
29,556,05444,598537,Kundargi
29,556,05444,598538,Bavalatti
29,556,05444,598539,Kovalli
29,556,05444,598540,Budhihal(S.H)
29,556,05444,598541,Anagawadi
29,556,05444,598542,Kadapatti
29,556,05444,598543,Yelligutti
29,556,05444,803043,Bilgi (TP)
29,556,05445,000000,Mudhol
29,556,05445,598544,Saidapur
29,556,05445,598545,Madhabhavi
29,556,05445,598546,Bisanal
29,556,05445,598547,Kesrakoppa
