C-16 POPULATION BY MOTHER TONGUE,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Table,State,District,Town,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,code,,tongue,,P,M,F,P,M,F,P,M,F
,,,,,code,,1,2,3,4,5,6,7,8,9
,,,,,,,,,,,,,,,
C0116,29,577,000000,Mysore,082005, Lushai/Mizo,2,1,1,0,0,0,2,1,1
C0116,29,577,000000,Mysore,083000,83 MALTO ,5,4,1,0,0,0,5,4,1
C0116,29,577,000000,Mysore,083002, Pahariya,5,4,1,0,0,0,5,4,1
C0116,29,577,000000,Mysore,090000,90 MONPA ,6,3,3,0,0,0,6,3,3
C0116,29,577,000000,Mysore,090003, Monpa,6,3,3,0,0,0,6,3,3
C0116,29,577,000000,Mysore,092000,92 MUNDARI ,4,2,2,0,0,0,4,2,2
C0116,29,577,000000,Mysore,092005, Mundari,3,2,1,0,0,0,3,2,1
C0116,29,577,000000,Mysore,092999,92 Others,1,0,1,0,0,0,1,0,1
C0116,29,577,000000,Mysore,094000,94 NISSI/DAFLA ,3,3,0,0,0,0,3,3,0
C0116,29,577,000000,Mysore,094007, Nissi/Dafla,3,3,0,0,0,0,3,3,0
C0116,29,577,000000,Mysore,108000,108 SHERPA ,1,0,1,0,0,0,1,0,1
C0116,29,577,000000,Mysore,108001, Sherpa,1,0,1,0,0,0,1,0,1
C0116,29,577,000000,Mysore,112000,112 TANGKHUL ,2,0,2,0,0,0,2,0,2
C0116,29,577,000000,Mysore,112008, Tangkhul,2,0,2,0,0,0,2,0,2
C0116,29,577,000000,Mysore,113000,113 TANGSA,5,2,3,0,0,0,5,2,3
C0116,29,577,000000,Mysore,113999,113 Others,5,2,3,0,0,0,5,2,3
C0116,29,577,000000,Mysore,114000,114 THADO ,3,2,1,0,0,0,3,2,1
C0116,29,577,000000,Mysore,114015, Thado,3,2,1,0,0,0,3,2,1
C0116,29,577,000000,Mysore,115000,115 TIBETAN ,48,11,37,0,0,0,48,11,37
C0116,29,577,000000,Mysore,115008, Tibetan,48,11,37,0,0,0,48,11,37
C0116,29,577,000000,Mysore,117000,117 TULU ,6992,3467,3525,0,0,0,6992,3467,3525
C0116,29,577,000000,Mysore,117009, Tulu,6986,3466,3520,0,0,0,6986,3466,3520
C0116,29,577,000000,Mysore,117999,117 Others ,6,1,5,0,0,0,6,1,5
C0116,29,577,000000,Mysore,124000,124 OTHERS,816,446,370,0,0,0,816,446,370
C0116,29,577,803191,Piriyapatna (TP),006000,6 HINDI ,414,220,194,0,0,0,414,220,194
C0116,29,577,803191,Piriyapatna (TP),006240, Hindi,211,111,100,0,0,0,211,111,100
C0116,29,577,803191,Piriyapatna (TP),006400, Marwari,123,62,61,0,0,0,123,62,61
C0116,29,577,803191,Piriyapatna (TP),006489, Rajasthani,80,47,33,0,0,0,80,47,33
C0116,29,577,803191,Piriyapatna (TP),007000,7 KANNADA,12396,6134,6262,0,0,0,12396,6134,6262
C0116,29,577,803191,Piriyapatna (TP),007016, Kannada,12376,6124,6252,0,0,0,12376,6124,6252
C0116,29,577,803191,Piriyapatna (TP),007999,7 Others,20,10,10,0,0,0,20,10,10
C0116,29,577,803191,Piriyapatna (TP),009000,9 KONKANI,22,9,13,0,0,0,22,9,13
C0116,29,577,803191,Piriyapatna (TP),009011, Konkani,22,9,13,0,0,0,22,9,13
C0116,29,577,803191,Piriyapatna (TP),011000,11 MALAYALAM,296,127,169,0,0,0,296,127,169
C0116,29,577,803191,Piriyapatna (TP),011016, Malayalam,296,127,169,0,0,0,296,127,169
C0116,29,577,803191,Piriyapatna (TP),013000,13 MARATHI ,336,169,167,0,0,0,336,169,167
C0116,29,577,803191,Piriyapatna (TP),013004, Are,4,2,2,0,0,0,4,2,2
C0116,29,577,803191,Piriyapatna (TP),013071, Marathi,332,167,165,0,0,0,332,167,165
C0116,29,577,803191,Piriyapatna (TP),014000,14 NEPALI ,3,2,1,0,0,0,3,2,1
C0116,29,577,803191,Piriyapatna (TP),014011, Nepali,3,2,1,0,0,0,3,2,1
C0116,29,577,803191,Piriyapatna (TP),015000,15 ODIA ,3,1,2,0,0,0,3,1,2
C0116,29,577,803191,Piriyapatna (TP),015043, Odia,3,1,2,0,0,0,3,1,2
C0116,29,577,803191,Piriyapatna (TP),020000,20 TAMIL ,261,136,125,0,0,0,261,136,125
C0116,29,577,803191,Piriyapatna (TP),020027, Tamil,261,136,125,0,0,0,261,136,125
C0116,29,577,803191,Piriyapatna (TP),021000,21 TELUGU ,479,237,242,0,0,0,479,237,242
C0116,29,577,803191,Piriyapatna (TP),021046, Telugu,479,237,242,0,0,0,479,237,242
C0116,29,577,803191,Piriyapatna (TP),022000,22 URDU,2393,1214,1179,0,0,0,2393,1214,1179
C0116,29,577,803191,Piriyapatna (TP),022015, Urdu,2393,1214,1179,0,0,0,2393,1214,1179
C0116,29,577,803191,Piriyapatna (TP),030000,30 BHILI/BHILODI ,5,1,4,0,0,0,5,1,4
C0116,29,577,803191,Piriyapatna (TP),030999,30 Others,5,1,4,0,0,0,5,1,4
C0116,29,577,803191,Piriyapatna (TP),037000,37 COORGI/KODAGU ,35,16,19,0,0,0,35,16,19
C0116,29,577,803191,Piriyapatna (TP),037001, Coorgi/Kodagu,1,0,1,0,0,0,1,0,1
C0116,29,577,803191,Piriyapatna (TP),037003, Kodava,34,16,18,0,0,0,34,16,18
C0116,29,577,803191,Piriyapatna (TP),117000,117 TULU ,42,18,24,0,0,0,42,18,24
C0116,29,577,803191,Piriyapatna (TP),117009, Tulu,42,18,24,0,0,0,42,18,24
C0116,29,577,803192,Hunsur (TMC),005000,5 GUJARATI,87,47,40,0,0,0,87,47,40
C0116,29,577,803192,Hunsur (TMC),005018, Gujarati,77,41,36,0,0,0,77,41,36
C0116,29,577,803192,Hunsur (TMC),005057, Saurashtra/Saurashtri,5,3,2,0,0,0,5,3,2
C0116,29,577,803192,Hunsur (TMC),005999,5 Others,5,3,2,0,0,0,5,3,2
C0116,29,577,803192,Hunsur (TMC),006000,6 HINDI ,527,279,248,0,0,0,527,279,248
C0116,29,577,803192,Hunsur (TMC),006240, Hindi,414,217,197,0,0,0,414,217,197
C0116,29,577,803192,Hunsur (TMC),006353, Lamani/Lambadi,22,11,11,0,0,0,22,11,11
C0116,29,577,803192,Hunsur (TMC),006400, Marwari,33,19,14,0,0,0,33,19,14
C0116,29,577,803192,Hunsur (TMC),006489, Rajasthani,58,32,26,0,0,0,58,32,26
C0116,29,577,803192,Hunsur (TMC),007000,7 KANNADA,31861,15857,16004,0,0,0,31861,15857,16004
C0116,29,577,803192,Hunsur (TMC),007016, Kannada,31861,15857,16004,0,0,0,31861,15857,16004
C0116,29,577,803192,Hunsur (TMC),008000,8 KASHMIRI ,2,1,1,0,0,0,2,1,1
C0116,29,577,803192,Hunsur (TMC),008005, Kashmiri,2,1,1,0,0,0,2,1,1
C0116,29,577,803192,Hunsur (TMC),009000,9 KONKANI,107,39,68,0,0,0,107,39,68
C0116,29,577,803192,Hunsur (TMC),009011, Konkani,106,39,67,0,0,0,106,39,67
C0116,29,577,803192,Hunsur (TMC),009013, Kudubi/Kudumbi,1,0,1,0,0,0,1,0,1
C0116,29,577,803192,Hunsur (TMC),011000,11 MALAYALAM,491,255,236,0,0,0,491,255,236
C0116,29,577,803192,Hunsur (TMC),011016, Malayalam,491,255,236,0,0,0,491,255,236
C0116,29,577,803192,Hunsur (TMC),013000,13 MARATHI ,1829,914,915,0,0,0,1829,914,915
C0116,29,577,803192,Hunsur (TMC),013004, Are,6,2,4,0,0,0,6,2,4
C0116,29,577,803192,Hunsur (TMC),013071, Marathi,1818,910,908,0,0,0,1818,910,908
C0116,29,577,803192,Hunsur (TMC),013999,13 Others,5,2,3,0,0,0,5,2,3
C0116,29,577,803192,Hunsur (TMC),014000,14 NEPALI ,14,7,7,0,0,0,14,7,7
C0116,29,577,803192,Hunsur (TMC),014011, Nepali,14,7,7,0,0,0,14,7,7
C0116,29,577,803192,Hunsur (TMC),020000,20 TAMIL ,2054,1036,1018,0,0,0,2054,1036,1018
C0116,29,577,803192,Hunsur (TMC),020027, Tamil,2054,1036,1018,0,0,0,2054,1036,1018
C0116,29,577,803192,Hunsur (TMC),021000,21 TELUGU ,2545,1299,1246,0,0,0,2545,1299,1246
C0116,29,577,803192,Hunsur (TMC),021046, Telugu,2545,1299,1246,0,0,0,2545,1299,1246
C0116,29,577,803192,Hunsur (TMC),022000,22 URDU,10949,5493,5456,0,0,0,10949,5493,5456
C0116,29,577,803192,Hunsur (TMC),022015, Urdu,10949,5493,5456,0,0,0,10949,5493,5456
C0116,29,577,803192,Hunsur (TMC),031000,31 BHOTIA ,4,2,2,0,0,0,4,2,2
C0116,29,577,803192,Hunsur (TMC),031999,31 Others,4,2,2,0,0,0,4,2,2
C0116,29,577,803192,Hunsur (TMC),037000,37 COORGI/KODAGU ,220,108,112,0,0,0,220,108,112
C0116,29,577,803192,Hunsur (TMC),037001, Coorgi/Kodagu,34,18,16,0,0,0,34,18,16
C0116,29,577,803192,Hunsur (TMC),037003, Kodava,186,90,96,0,0,0,186,90,96
C0116,29,577,803192,Hunsur (TMC),040000,40 ENGLISH ,12,6,6,0,0,0,12,6,6
C0116,29,577,803192,Hunsur (TMC),040001, English,12,6,6,0,0,0,12,6,6
C0116,29,577,803192,Hunsur (TMC),117000,117 TULU ,157,84,73,0,0,0,157,84,73
C0116,29,577,803192,Hunsur (TMC),117009, Tulu,157,84,73,0,0,0,157,84,73
C0116,29,577,803192,Hunsur (TMC),124000,124 OTHERS,6,3,3,0,0,0,6,3,3
C0116,29,577,803193,Krishnarajanagara (TMC),002000,2 BENGALI ,3,3,0,0,0,0,3,3,0
C0116,29,577,803193,Krishnarajanagara (TMC),002007, Bengali,3,3,0,0,0,0,3,3,0
C0116,29,577,803193,Krishnarajanagara (TMC),005000,5 GUJARATI,1,0,1,0,0,0,1,0,1
C0116,29,577,803193,Krishnarajanagara (TMC),005999,5 Others,1,0,1,0,0,0,1,0,1
C0116,29,577,803193,Krishnarajanagara (TMC),006000,6 HINDI ,260,141,119,0,0,0,260,141,119
C0116,29,577,803193,Krishnarajanagara (TMC),006240, Hindi,199,104,95,0,0,0,199,104,95
C0116,29,577,803193,Krishnarajanagara (TMC),006353, Lamani/Lambadi,12,7,5,0,0,0,12,7,5
C0116,29,577,803193,Krishnarajanagara (TMC),006400, Marwari,22,14,8,0,0,0,22,14,8
C0116,29,577,803193,Krishnarajanagara (TMC),006489, Rajasthani,27,16,11,0,0,0,27,16,11
C0116,29,577,803193,Krishnarajanagara (TMC),007000,7 KANNADA,26504,13237,13267,0,0,0,26504,13237,13267
C0116,29,577,803193,Krishnarajanagara (TMC),007016, Kannada,26503,13237,13266,0,0,0,26503,13237,13266
C0116,29,577,803193,Krishnarajanagara (TMC),007027, Kuruba/Kurumba,1,0,1,0,0,0,1,0,1
C0116,29,577,803193,Krishnarajanagara (TMC),009000,9 KONKANI,74,34,40,0,0,0,74,34,40
C0116,29,577,803193,Krishnarajanagara (TMC),009011, Konkani,74,34,40,0,0,0,74,34,40
C0116,29,577,803193,Krishnarajanagara (TMC),011000,11 MALAYALAM,163,89,74,0,0,0,163,89,74
C0116,29,577,803193,Krishnarajanagara (TMC),011016, Malayalam,163,89,74,0,0,0,163,89,74
C0116,29,577,803193,Krishnarajanagara (TMC),013000,13 MARATHI ,987,492,495,0,0,0,987,492,495
C0116,29,577,803193,Krishnarajanagara (TMC),013071, Marathi,987,492,495,0,0,0,987,492,495
C0116,29,577,803193,Krishnarajanagara (TMC),015000,15 ODIA ,5,1,4,0,0,0,5,1,4
C0116,29,577,803193,Krishnarajanagara (TMC),015043, Odia,5,1,4,0,0,0,5,1,4
C0116,29,577,803193,Krishnarajanagara (TMC),020000,20 TAMIL ,273,141,132,0,0,0,273,141,132
C0116,29,577,803193,Krishnarajanagara (TMC),020027, Tamil,273,141,132,0,0,0,273,141,132
C0116,29,577,803193,Krishnarajanagara (TMC),021000,21 TELUGU ,1586,789,797,0,0,0,1586,789,797
C0116,29,577,803193,Krishnarajanagara (TMC),021046, Telugu,1586,789,797,0,0,0,1586,789,797
C0116,29,577,803193,Krishnarajanagara (TMC),022000,22 URDU,5803,2901,2902,0,0,0,5803,2901,2902
C0116,29,577,803193,Krishnarajanagara (TMC),022015, Urdu,5803,2901,2902,0,0,0,5803,2901,2902
C0116,29,577,803193,Krishnarajanagara (TMC),031000,31 BHOTIA ,10,5,5,0,0,0,10,5,5
C0116,29,577,803193,Krishnarajanagara (TMC),031999,31 Others,10,5,5,0,0,0,10,5,5
C0116,29,577,803193,Krishnarajanagara (TMC),037000,37 COORGI/KODAGU ,12,6,6,0,0,0,12,6,6
C0116,29,577,803193,Krishnarajanagara (TMC),037003, Kodava,12,6,6,0,0,0,12,6,6
C0116,29,577,803193,Krishnarajanagara (TMC),117000,117 TULU ,121,59,62,0,0,0,121,59,62
C0116,29,577,803193,Krishnarajanagara (TMC),117009, Tulu,121,59,62,0,0,0,121,59,62
C0116,29,577,803193,Krishnarajanagara (TMC),124000,124 OTHERS,3,2,1,0,0,0,3,2,1
C0116,29,577,803194,Mysore (M Corp. + OG),001000,1 ASSAMESE,68,53,15,0,0,0,68,53,15
C0116,29,577,803194,Mysore (M Corp. + OG),001002, Assamese,66,51,15,0,0,0,66,51,15
C0116,29,577,803194,Mysore (M Corp. + OG),001999,1 Others,2,2,0,0,0,0,2,2,0
C0116,29,577,803194,Mysore (M Corp. + OG),002000,2 BENGALI ,1147,670,477,0,0,0,1147,670,477
C0116,29,577,803194,Mysore (M Corp. + OG),002007, Bengali,1144,669,475,0,0,0,1144,669,475
C0116,29,577,803194,Mysore (M Corp. + OG),002999,2 Others,3,1,2,0,0,0,3,1,2
C0116,29,577,803194,Mysore (M Corp. + OG),004000,4 DOGRI ,73,37,36,0,0,0,73,37,36
C0116,29,577,803194,Mysore (M Corp. + OG),004001, Dogri,73,37,36,0,0,0,73,37,36
C0116,29,577,803194,Mysore (M Corp. + OG),005000,5 GUJARATI,1426,739,687,0,0,0,1426,739,687
C0116,29,577,803194,Mysore (M Corp. + OG),005018, Gujarati,1209,629,580,0,0,0,1209,629,580
C0116,29,577,803194,Mysore (M Corp. + OG),005057, Saurashtra/Saurashtri,80,39,41,0,0,0,80,39,41
C0116,29,577,803194,Mysore (M Corp. + OG),005999,5 Others,137,71,66,0,0,0,137,71,66
C0116,29,577,803194,Mysore (M Corp. + OG),006000,6 HINDI ,26989,14795,12194,0,0,0,26989,14795,12194
C0116,29,577,803194,Mysore (M Corp. + OG),006030, Awadhi,4,1,3,0,0,0,4,1,3
C0116,29,577,803194,Mysore (M Corp. + OG),006066, Banjari,36,17,19,0,0,0,36,17,19
C0116,29,577,803194,Mysore (M Corp. + OG),006086, Bhadrawahi,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),006102, Bhojpuri,39,26,13,0,0,0,39,26,13
C0116,29,577,803194,Mysore (M Corp. + OG),006149, Churahi,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),006173, Dhundhari,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),006195, Garhwali,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),006207, Gojri/Gujjari/Gujar,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),006235, Haryanvi,5,1,4,0,0,0,5,1,4
C0116,29,577,803194,Mysore (M Corp. + OG),006240, Hindi,21148,11649,9499,0,0,0,21148,11649,9499
C0116,29,577,803194,Mysore (M Corp. + OG),006353, Lamani/Lambadi,390,215,175,0,0,0,390,215,175
C0116,29,577,803194,Mysore (M Corp. + OG),006400, Marwari,4334,2297,2037,0,0,0,4334,2297,2037
C0116,29,577,803194,Mysore (M Corp. + OG),006439, Pahari,3,3,0,0,0,0,3,3,0
C0116,29,577,803194,Mysore (M Corp. + OG),006489, Rajasthani,813,461,352,0,0,0,813,461,352
C0116,29,577,803194,Mysore (M Corp. + OG),006541, Sugali,4,3,1,0,0,0,4,3,1
C0116,29,577,803194,Mysore (M Corp. + OG),006999,6 Others,208,119,89,0,0,0,208,119,89
C0116,29,577,803194,Mysore (M Corp. + OG),007000,7 KANNADA,557007,278328,278679,0,0,0,557007,278328,278679
C0116,29,577,803194,Mysore (M Corp. + OG),007002, Badaga,54,27,27,0,0,0,54,27,27
C0116,29,577,803194,Mysore (M Corp. + OG),007016, Kannada,556739,278197,278542,0,0,0,556739,278197,278542
C0116,29,577,803194,Mysore (M Corp. + OG),007027, Kuruba/Kurumba,12,6,6,0,0,0,12,6,6
C0116,29,577,803194,Mysore (M Corp. + OG),007041, Prakritha/Prakritha Bhasha,5,3,2,0,0,0,5,3,2
C0116,29,577,803194,Mysore (M Corp. + OG),007999,7 Others,197,95,102,0,0,0,197,95,102
C0116,29,577,803194,Mysore (M Corp. + OG),008000,8 KASHMIRI ,81,40,41,0,0,0,81,40,41
C0116,29,577,803194,Mysore (M Corp. + OG),008005, Kashmiri,76,38,38,0,0,0,76,38,38
C0116,29,577,803194,Mysore (M Corp. + OG),008999,8 Others,5,2,3,0,0,0,5,2,3
C0116,29,577,803194,Mysore (M Corp. + OG),009000,9 KONKANI,5312,2564,2748,0,0,0,5312,2564,2748
C0116,29,577,803194,Mysore (M Corp. + OG),009011, Konkani,4838,2335,2503,0,0,0,4838,2335,2503
C0116,29,577,803194,Mysore (M Corp. + OG),009013, Kudubi/Kudumbi,2,1,1,0,0,0,2,1,1
C0116,29,577,803194,Mysore (M Corp. + OG),009020, Nawait,446,217,229,0,0,0,446,217,229
C0116,29,577,803194,Mysore (M Corp. + OG),009028, Gorboli/Goru/Gorwani,6,3,3,0,0,0,6,3,3
C0116,29,577,803194,Mysore (M Corp. + OG),009999,9 Others,20,8,12,0,0,0,20,8,12
C0116,29,577,803194,Mysore (M Corp. + OG),010000,10 MAITHILI ,33,17,16,0,0,0,33,17,16
C0116,29,577,803194,Mysore (M Corp. + OG),010008, Maithili,33,17,16,0,0,0,33,17,16
C0116,29,577,803194,Mysore (M Corp. + OG),011000,11 MALAYALAM,12648,5862,6786,0,0,0,12648,5862,6786
C0116,29,577,803194,Mysore (M Corp. + OG),011016, Malayalam,12637,5857,6780,0,0,0,12637,5857,6780
C0116,29,577,803194,Mysore (M Corp. + OG),011023, Pania,4,1,3,0,0,0,4,1,3
C0116,29,577,803194,Mysore (M Corp. + OG),011026, Yerava,5,3,2,0,0,0,5,3,2
C0116,29,577,803194,Mysore (M Corp. + OG),011999,11 Others,2,1,1,0,0,0,2,1,1
C0116,29,577,803194,Mysore (M Corp. + OG),012000,12 MANIPURI ,106,45,61,0,0,0,106,45,61
C0116,29,577,803194,Mysore (M Corp. + OG),012003, Manipuri,106,45,61,0,0,0,106,45,61
C0116,29,577,803194,Mysore (M Corp. + OG),013000,13 MARATHI ,19613,9881,9732,0,0,0,19613,9881,9732
C0116,29,577,803194,Mysore (M Corp. + OG),013004, Are,46,25,21,0,0,0,46,25,21
C0116,29,577,803194,Mysore (M Corp. + OG),013071, Marathi,19562,9854,9708,0,0,0,19562,9854,9708
C0116,29,577,803194,Mysore (M Corp. + OG),013999,13 Others,5,2,3,0,0,0,5,2,3
C0116,29,577,803194,Mysore (M Corp. + OG),014000,14 NEPALI ,208,108,100,0,0,0,208,108,100
C0116,29,577,803194,Mysore (M Corp. + OG),014011, Nepali,208,108,100,0,0,0,208,108,100
C0116,29,577,803194,Mysore (M Corp. + OG),015000,15 ODIA ,531,300,231,0,0,0,531,300,231
C0116,29,577,803194,Mysore (M Corp. + OG),015043, Odia,531,300,231,0,0,0,531,300,231
C0116,29,577,803194,Mysore (M Corp. + OG),016000,16 PUNJABI ,578,326,252,0,0,0,578,326,252
C0116,29,577,803194,Mysore (M Corp. + OG),016038, Punjabi,555,316,239,0,0,0,555,316,239
C0116,29,577,803194,Mysore (M Corp. + OG),016999,16 Others,23,10,13,0,0,0,23,10,13
C0116,29,577,803194,Mysore (M Corp. + OG),017000,17 SANSKRIT ,42,25,17,0,0,0,42,25,17
C0116,29,577,803194,Mysore (M Corp. + OG),017002, Sanskrit,42,25,17,0,0,0,42,25,17
C0116,29,577,803194,Mysore (M Corp. + OG),018000,18 SANTALI ,7,3,4,0,0,0,7,3,4
C0116,29,577,803194,Mysore (M Corp. + OG),018040, Santali,6,3,3,0,0,0,6,3,3
C0116,29,577,803194,Mysore (M Corp. + OG),018999,18 Others,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),019000,19 SINDHI,723,368,355,0,0,0,723,368,355
C0116,29,577,803194,Mysore (M Corp. + OG),019008, Kachchhi,4,3,1,0,0,0,4,3,1
C0116,29,577,803194,Mysore (M Corp. + OG),019014, Sindhi,718,364,354,0,0,0,718,364,354
C0116,29,577,803194,Mysore (M Corp. + OG),019999,19 Others,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),020000,20 TAMIL ,42134,20842,21292,0,0,0,42134,20842,21292
C0116,29,577,803194,Mysore (M Corp. + OG),020015, Korava,3,2,1,0,0,0,3,2,1
C0116,29,577,803194,Mysore (M Corp. + OG),020027, Tamil,42129,20839,21290,0,0,0,42129,20839,21290
C0116,29,577,803194,Mysore (M Corp. + OG),020999,20 Others,2,1,1,0,0,0,2,1,1
C0116,29,577,803194,Mysore (M Corp. + OG),021000,21 TELUGU ,44326,22141,22185,0,0,0,44326,22141,22185
C0116,29,577,803194,Mysore (M Corp. + OG),021046, Telugu,44319,22139,22180,0,0,0,44319,22139,22180
C0116,29,577,803194,Mysore (M Corp. + OG),021999,21 Others,7,2,5,0,0,0,7,2,5
C0116,29,577,803194,Mysore (M Corp. + OG),022000,22 URDU,195119,97878,97241,0,0,0,195119,97878,97241
C0116,29,577,803194,Mysore (M Corp. + OG),022015, Urdu,195093,97868,97225,0,0,0,195093,97868,97225
C0116,29,577,803194,Mysore (M Corp. + OG),022999,22 Others,26,10,16,0,0,0,26,10,16
C0116,29,577,803194,Mysore (M Corp. + OG),023000,23 ADI ,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),023006, Adi Gallong/Gallong,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),024000,24 AFGHANI/KABULI/PASHTO ,13,13,0,0,0,0,13,13,0
C0116,29,577,803194,Mysore (M Corp. + OG),024001, Afghani/Kabuli/Pashto,7,7,0,0,0,0,7,7,0
C0116,29,577,803194,Mysore (M Corp. + OG),024999,24 Others,6,6,0,0,0,0,6,6,0
C0116,29,577,803194,Mysore (M Corp. + OG),028000,28 ARABIC/ARBI ,77,46,31,0,0,0,77,46,31
C0116,29,577,803194,Mysore (M Corp. + OG),028001, Arabic/Arbi,77,46,31,0,0,0,77,46,31
C0116,29,577,803194,Mysore (M Corp. + OG),030000,30 BHILI/BHILODI ,57,28,29,0,0,0,57,28,29
C0116,29,577,803194,Mysore (M Corp. + OG),030003, Barel,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),030035, Kokna/Kokni/Kukna,3,2,1,0,0,0,3,2,1
C0116,29,577,803194,Mysore (M Corp. + OG),030078, Wagdi,2,2,0,0,0,0,2,2,0
C0116,29,577,803194,Mysore (M Corp. + OG),030999,30 Others,51,23,28,0,0,0,51,23,28
C0116,29,577,803194,Mysore (M Corp. + OG),031000,31 BHOTIA ,40,21,19,0,0,0,40,21,19
C0116,29,577,803194,Mysore (M Corp. + OG),031999,31 Others,40,21,19,0,0,0,40,21,19
C0116,29,577,803194,Mysore (M Corp. + OG),034000,34 CHAKHESANG ,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),034001, Chakhesang,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),037000,37 COORGI/KODAGU ,4609,2156,2453,0,0,0,4609,2156,2453
C0116,29,577,803194,Mysore (M Corp. + OG),037001, Coorgi/Kodagu,1701,777,924,0,0,0,1701,777,924
C0116,29,577,803194,Mysore (M Corp. + OG),037003, Kodava,2908,1379,1529,0,0,0,2908,1379,1529
C0116,29,577,803194,Mysore (M Corp. + OG),039000,39 DIMASA ,5,3,2,0,0,0,5,3,2
C0116,29,577,803194,Mysore (M Corp. + OG),039002, Dimasa,5,3,2,0,0,0,5,3,2
C0116,29,577,803194,Mysore (M Corp. + OG),040000,40 ENGLISH ,806,375,431,0,0,0,806,375,431
C0116,29,577,803194,Mysore (M Corp. + OG),040001, English,806,375,431,0,0,0,806,375,431
C0116,29,577,803194,Mysore (M Corp. + OG),043000,43 GARO ,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),043005, Garo,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),046000,46 HALAM ,2,1,1,0,0,0,2,1,1
C0116,29,577,803194,Mysore (M Corp. + OG),046003, Halam,2,1,1,0,0,0,2,1,1
C0116,29,577,803194,Mysore (M Corp. + OG),047000,47 HMAR,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),047001, Hmar,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),054000,54 KHARIA ,3,2,1,0,0,0,3,2,1
C0116,29,577,803194,Mysore (M Corp. + OG),054005, Kharia,3,2,1,0,0,0,3,2,1
C0116,29,577,803194,Mysore (M Corp. + OG),056000,56 KHEZHA ,5,3,2,0,0,0,5,3,2
C0116,29,577,803194,Mysore (M Corp. + OG),056003, Khezha,5,3,2,0,0,0,5,3,2
C0116,29,577,803194,Mysore (M Corp. + OG),061000,61 KOCH ,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),061002, Koch,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),062000,62 KODA/KORA ,3,2,1,0,0,0,3,2,1
C0116,29,577,803194,Mysore (M Corp. + OG),062003, Koda/Kora,3,2,1,0,0,0,3,2,1
C0116,29,577,803194,Mysore (M Corp. + OG),065000,65 KONDA,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),065003, Konda,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),068000,68 KORWA ,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),068999,68 Others ,1,0,1,0,0,0,1,0,1
C0116,29,577,803194,Mysore (M Corp. + OG),071000,71 KUKI,3,1,2,0,0,0,3,1,2
C0116,29,577,803194,Mysore (M Corp. + OG),071008, Kuki,3,1,2,0,0,0,3,1,2
C0116,29,577,803194,Mysore (M Corp. + OG),072000,72 KURUKH/ORAON ,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),072024, Kurukh/Oraon,1,1,0,0,0,0,1,1,0
C0116,29,577,803194,Mysore (M Corp. + OG),073000,73 LADAKHI ,2,2,0,0,0,0,2,2,0
C0116,29,577,803194,Mysore (M Corp. + OG),073003, Ladakhi,2,2,0,0,0,0,2,2,0
C0116,29,577,803194,Mysore (M Corp. + OG),075000,75 LAHNDA ,39,19,20,0,0,0,39,19,20
C0116,29,577,803194,Mysore (M Corp. + OG),075999,75 Others ,39,19,20,0,0,0,39,19,20
C0116,29,577,803194,Mysore (M Corp. + OG),076000,76 LAKHER,2,1,1,0,0,0,2,1,1
C0116,29,577,803194,Mysore (M Corp. + OG),076002, Mara,2,1,1,0,0,0,2,1,1
C0116,29,577,803194,Mysore (M Corp. + OG),082000,82 LUSHAI/MIZO ,2,1,1,0,0,0,2,1,1
